date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:12:39	149201/149201	---M--	200	added ('OK')	image/png	etag:%225a0b25-246d1-53076042ebf80%22	http://asianitbd.com/wp/eventtime/wp-content/uploads/2016/01/6-2-316x236.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/uploads/2016/01/6-2-316x236.png	(from http://asianitbd.com/wp/eventtime/)
22:12:59	186280/186280	---M--	200	added ('OK')	image/png	etag:%225a0b72-2d7a8-53076042ebf80%22	http://asianitbd.com/wp/eventtime/wp-content/uploads/2016/01/5-2-316x236.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/uploads/2016/01/5-2-316x236.png	(from http://asianitbd.com/wp/eventtime/)
22:13:00	211754/211754	---M--	200	added ('OK')	image/png	etag:%225a0a28-33b2a-53076042ebf80%22	http://asianitbd.com/wp/eventtime/wp-content/uploads/2016/01/5-2.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/uploads/2016/01/5-2.png	(from http://asianitbd.com/wp/eventtime/)
22:13:08	172636/172636	---M--	200	added ('OK')	image/png	etag:%225a0cd0-2a25c-53076042ebf80%22	http://asianitbd.com/wp/eventtime/wp-content/uploads/2016/01/4-2-2.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/uploads/2016/01/4-2-2.png	(from http://asianitbd.com/wp/eventtime/)
22:13:21	134253/134253	---M--	200	added ('OK')	image/png	etag:%225a0cdc-20c6d-53076042ebf80%22	http://asianitbd.com/wp/eventtime/wp-content/uploads/2016/01/4-2-2-316x236.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/uploads/2016/01/4-2-2-316x236.png	(from http://asianitbd.com/wp/eventtime/)
22:13:25	157063/157063	---M--	200	added ('OK')	image/png	etag:%225a0ce4-26587-53076042ebf80%22	http://asianitbd.com/wp/eventtime/wp-content/uploads/2016/01/3-2-2.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/uploads/2016/01/3-2-2.png	(from http://asianitbd.com/wp/eventtime/)
22:13:29	127798/127798	---M--	200	added ('OK')	image/png	etag:%225a0a27-1f336-53076042ebf80%22	http://asianitbd.com/wp/eventtime/wp-content/uploads/2016/01/3-2-2-316x236.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/uploads/2016/01/3-2-2-316x236.png	(from http://asianitbd.com/wp/eventtime/)
22:13:37	1628267/1628267	---M--	200	added ('OK')	image/jpeg	etag:%225a0978-18d86b-53076042ebf80%22	http://asianitbd.com/wp/eventtime/wp-content/uploads/2016/02/banner-bg-2.jpg	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/uploads/2016/02/banner-bg-2.jpg	(from http://asianitbd.com/wp/eventtime/)
22:13:56	183014/183014	---M--	200	added ('OK')	image/png	etag:%225a0a3d-2cae6-53076042ebf80%22	http://asianitbd.com/wp/eventtime/wp-content/uploads/2016/01/2-2-2-316x236.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/uploads/2016/01/2-2-2-316x236.png	(from http://asianitbd.com/wp/eventtime/)
22:13:57	221235/221235	---M--	200	added ('OK')	image/png	etag:%225a0b09-36033-53076042ebf80%22	http://asianitbd.com/wp/eventtime/wp-content/uploads/2016/01/2-2-2.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/uploads/2016/01/2-2-2.png	(from http://asianitbd.com/wp/eventtime/)
22:13:59	195592/195592	---M--	200	added ('OK')	image/png	etag:%225a0c31-2fc08-53076042ebf80%22	http://asianitbd.com/wp/eventtime/wp-content/uploads/2016/01/1-2-2.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/uploads/2016/01/1-2-2.png	(from http://asianitbd.com/wp/eventtime/)
22:14:00	162955/162955	---M--	200	added ('OK')	image/png	etag:%225a0caf-27c8b-53076042ebf80%22	http://asianitbd.com/wp/eventtime/wp-content/uploads/2016/01/1-2-2-316x236.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/uploads/2016/01/1-2-2-316x236.png	(from http://asianitbd.com/wp/eventtime/)
22:14:02	41857/41857	---M--	200	added ('OK')	image/jpeg	etag:%225a09c6-a381-53076042ebf80%22	http://asianitbd.com/wp/eventtime/wp-content/uploads/2016/02/4-2.jpg	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/uploads/2016/02/4-2.jpg	(from http://asianitbd.com/wp/eventtime/)
22:14:02	27951/27951	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Feb%202018%2006:14:02%20GMT	http://asianitbd.com/wp/eventtime/author/eventtime/	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/author/eventtime/index.html	(from http://asianitbd.com/wp/eventtime/)
22:14:03	27779/27779	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Feb%202018%2006:14:02%20GMT	http://asianitbd.com/wp/eventtime/2016/02/11/post-with-image-here-7/	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/2016/02/11/post-with-image-here-7/index.html	(from http://asianitbd.com/wp/eventtime/)
22:14:03	24245/24245	---M--	200	added ('OK')	image/jpeg	etag:%225a0954-5eb5-53076042ebf80%22	http://asianitbd.com/wp/eventtime/wp-content/uploads/2016/02/2-2.jpg	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/uploads/2016/02/2-2.jpg	(from http://asianitbd.com/wp/eventtime/)
22:14:04	4685/4685	---M--	200	added ('OK')	image/png	etag:%225a0bc0-124d-53076042ebf80%22	http://asianitbd.com/wp/eventtime/wp-content/uploads/2016/01/1-3.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/uploads/2016/01/1-3.png	(from http://asianitbd.com/wp/eventtime/)
22:14:04	27409/27409	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Feb%202018%2006:14:04%20GMT	http://asianitbd.com/wp/eventtime/2016/02/11/text-post-only-here/	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/2016/02/11/text-post-only-here/index.html	(from http://asianitbd.com/wp/eventtime/)
22:14:04	27264/27264	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Feb%202018%2006:14:04%20GMT	http://asianitbd.com/wp/eventtime/2016/02/11/post-with-link/	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/2016/02/11/post-with-link/index.html	(from http://asianitbd.com/wp/eventtime/)
22:14:04	27751/27751	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Feb%202018%2006:14:04%20GMT	http://asianitbd.com/wp/eventtime/2016/02/11/post-with-image-here/	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/2016/02/11/post-with-image-here/index.html	(from http://asianitbd.com/wp/eventtime/)
22:14:04	5117/5117	---M--	200	added ('OK')	image/png	etag:%225a0bf2-13fd-53076042ebf80%22	http://asianitbd.com/wp/eventtime/wp-content/uploads/2016/01/2-3.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/uploads/2016/01/2-3.png	(from http://asianitbd.com/wp/eventtime/)
22:14:09	5639/5639	---M--	200	added ('OK')	image/png	etag:%225a0bdf-1607-53076042ebf80%22	http://asianitbd.com/wp/eventtime/wp-content/uploads/2016/01/3-3.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/uploads/2016/01/3-3.png	(from http://asianitbd.com/wp/eventtime/)
22:14:10	5923/5923	---M--	200	added ('OK')	image/png	etag:%225a0ca7-1723-53076042ebf80%22	http://asianitbd.com/wp/eventtime/wp-content/uploads/2016/01/4-3.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/uploads/2016/01/4-3.png	(from http://asianitbd.com/wp/eventtime/)
22:14:11	4654/4654	---M--	200	added ('OK')	image/png	etag:%225a08ea-122e-53076042ebf80%22	http://asianitbd.com/wp/eventtime/wp-content/uploads/2016/03/logo.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/uploads/2016/03/logo.png	(from http://asianitbd.com/wp/eventtime/)
22:14:11	5249/5249	---M--	200	added ('OK')	image/jpeg	etag:%225a0907-1481-53076042ebf80%22	http://asianitbd.com/wp/eventtime/wp-content/uploads/2016/02/4-2-75x65.jpg	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/uploads/2016/02/4-2-75x65.jpg	(from http://asianitbd.com/wp/eventtime/)
22:14:12	4194/4194	---M--	200	added ('OK')	image/jpeg	etag:%225a09d9-1062-53076042ebf80%22	http://asianitbd.com/wp/eventtime/wp-content/uploads/2016/02/3-2-75x65.jpg	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/uploads/2016/02/3-2-75x65.jpg	(from http://asianitbd.com/wp/eventtime/)
22:14:13	27904/27904	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Feb%202018%2006:14:13%20GMT	http://asianitbd.com/wp/eventtime/2016/02/11/post-with-image-here-6/	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/2016/02/11/post-with-image-here-6/index.html	(from http://asianitbd.com/wp/eventtime/)
22:14:13	5049/5049	---M--	200	added ('OK')	image/jpeg	etag:%225a0a0d-13b9-53076042ebf80%22	http://asianitbd.com/wp/eventtime/wp-content/uploads/2016/01/1-1-2-75x65.jpg	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/uploads/2016/01/1-1-2-75x65.jpg	(from http://asianitbd.com/wp/eventtime/)
22:14:15	27910/27910	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Feb%202018%2006:14:15%20GMT	http://asianitbd.com/wp/eventtime/2016/02/11/post-with-image-here-5/	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/2016/02/11/post-with-image-here-5/index.html	(from http://asianitbd.com/wp/eventtime/)
22:14:15	23990/23990	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2025%20Feb%202018%2006:14:15%20GMT	http://asianitbd.com/wp/eventtime/index.html	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/index-2.html	(from http://asianitbd.com/wp/eventtime/)
22:14:15	27904/27904	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Feb%202018%2006:14:15%20GMT	http://asianitbd.com/wp/eventtime/2016/02/11/post-with-image-here-4/	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/2016/02/11/post-with-image-here-4/index.html	(from http://asianitbd.com/wp/eventtime/)
22:14:16	27910/27910	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Feb%202018%2006:14:15%20GMT	http://asianitbd.com/wp/eventtime/2016/02/11/post-with-image-here-3/	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/2016/02/11/post-with-image-here-3/index.html	(from http://asianitbd.com/wp/eventtime/)
22:14:16	3997/3997	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a10f8-f9d-5294e503e4780%22	http://asianitbd.com/wp/eventtime/wp-includes/js/jquery/ui/core.min.js?ver=1.11.4	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-includes/js/jquery/ui/core.mine899.js	(from http://asianitbd.com/wp/eventtime/)
22:14:16	27900/27900	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Feb%202018%2006:14:16%20GMT	http://asianitbd.com/wp/eventtime/2016/02/11/post-with-image-here-2/	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/2016/02/11/post-with-image-here-2/index.html	(from http://asianitbd.com/wp/eventtime/)
22:14:17	6913/6913	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a10fb-1b01-5294e503e4780%22	http://asianitbd.com/wp/eventtime/wp-includes/js/jquery/ui/widget.min.js?ver=1.11.4	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-includes/js/jquery/ui/widget.mine899.js	(from http://asianitbd.com/wp/eventtime/)
22:14:19	3151/3151	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a10db-c4f-5294e503e4780%22	http://asianitbd.com/wp/eventtime/wp-includes/js/jquery/ui/mouse.min.js?ver=1.11.4	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-includes/js/jquery/ui/mouse.mine899.js	(from http://asianitbd.com/wp/eventtime/)
22:14:20	18428/18428	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a10f9-47fc-5294e503e4780%22	http://asianitbd.com/wp/eventtime/wp-includes/js/jquery/ui/resizable.min.js?ver=1.11.4	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-includes/js/jquery/ui/resizable.mine899.js	(from http://asianitbd.com/wp/eventtime/)
22:14:21	18906/18906	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a10ec-49da-5294e503e4780%22	http://asianitbd.com/wp/eventtime/wp-includes/js/jquery/ui/draggable.min.js?ver=1.11.4	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-includes/js/jquery/ui/draggable.mine899.js	(from http://asianitbd.com/wp/eventtime/)
22:14:22	7249/7249	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a10ee-1c51-5294e504d89c0%22	http://asianitbd.com/wp/eventtime/wp-includes/js/jquery/ui/button.min.js?ver=1.11.4	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-includes/js/jquery/ui/button.mine899.js	(from http://asianitbd.com/wp/eventtime/)
22:14:23	6527/6527	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a10ed-197f-5294e503e4780%22	http://asianitbd.com/wp/eventtime/wp-includes/js/jquery/ui/position.min.js?ver=1.11.4	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-includes/js/jquery/ui/position.mine899.js	(from http://asianitbd.com/wp/eventtime/)
22:14:23	12140/12140	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a10e3-2f6c-5294e503e4780%22	http://asianitbd.com/wp/eventtime/wp-includes/js/jquery/ui/dialog.min.js?ver=1.11.4	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-includes/js/jquery/ui/dialog.mine899.js	(from http://asianitbd.com/wp/eventtime/)
22:14:24	237/237	---M--	200	added ('OK')	application/javascript	etag:%225a110f-ed-5294e503e4780%22	http://asianitbd.com/wp/eventtime/wp-includes/js/wpdialog.min.js?ver=4.4.14	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-includes/js/wpdialog.mind47a.js	(from http://asianitbd.com/wp/eventtime/)
22:14:24	15248/15248	---MCZ	200	added ('OK')	application/javascript	etag:W/%22567e23-3b90-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/plugins/contact-form-7/includes/js/jquery.form.min.js?ver=3.51.0-2014.06.20	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/plugins/contact-form-7/includes/js/jquery.form.mind03d.js	(from http://asianitbd.com/wp/eventtime/)
22:14:25	11819/11819	---MCZ	200	added ('OK')	application/javascript	etag:W/%22567e22-2e2b-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=4.4.1	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/plugins/contact-form-7/includes/js/scriptsa94e.js	(from http://asianitbd.com/wp/eventtime/)
22:14:25	6340/6340	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a0eea-18c4-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/js/countdown.min.js?ver=4.4.14	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/js/countdown.mind47a.js	(from http://asianitbd.com/wp/eventtime/)
22:14:26	5555/5555	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a0eee-15b3-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/js/jquery.easing.min.js?ver=4.4.14	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/js/jquery.easing.mind47a.js	(from http://asianitbd.com/wp/eventtime/)
22:14:27	23135/23135	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a0ef2-5a5f-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/js/jquery.fancybox.pack.js?ver=4.4.14	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/js/jquery.fancybox.packd47a.js	(from http://asianitbd.com/wp/eventtime/)
22:14:27	28932/28932	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a0eed-7104-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/js/jquery.mixitup.min.js?ver=4.4.14	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/js/jquery.mixitup.mind47a.js	(from http://asianitbd.com/wp/eventtime/)
22:14:28	19359/19359	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a0eec-4b9f-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/js/jquery.bxslider.min.js?ver=4.4.14	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/js/jquery.bxslider.mind47a.js	(from http://asianitbd.com/wp/eventtime/)
22:14:28	40401/40401	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a0ef4-9dd1-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/js/owl.carousel.min.js?ver=4.4.14	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/js/owl.carousel.mind47a.js	(from http://asianitbd.com/wp/eventtime/)
22:14:29	1478/1478	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a0ef1-5c6-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/js/jquery.appear.js?ver=4.4.14	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/js/jquery.appeard47a.js	(from http://asianitbd.com/wp/eventtime/)
22:14:30	3466/3466	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a0ee9-d8a-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/js/jquery.countTo.js?ver=4.4.14	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/js/jquery.countTod47a.js	(from http://asianitbd.com/wp/eventtime/)
22:14:30	14238/14238	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a0ee7-379e-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/js/circle-progress.js?ver=4.4.14	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/js/circle-progressd47a.js	(from http://asianitbd.com/wp/eventtime/)
22:14:31	8182/8182	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a0ee1-1ff6-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/js/wow.js?ver=4.4.14	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/js/wowd47a.js	(from http://asianitbd.com/wp/eventtime/)
22:14:32	5201/5201	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a0eef-1451-530819c9cf600%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/js/jquery.nav.js?ver=4.4.14	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/js/jquery.navd47a.js	(from http://asianitbd.com/wp/eventtime/)
22:14:32	2675/2675	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a0ef0-a73-530814c34dac0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/js/jquery.scrollTo.js?ver=4.4.14	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/js/jquery.scrollTod47a.js	(from http://asianitbd.com/wp/eventtime/)
22:14:33	12547/12547	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a0ef3-3103-5308270fc06c0%22	http://asianitbd.com/wp/eventtime/wp-content/themes/eventtime/js/custom.js?ver=4.4.14	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/themes/eventtime/js/customd47a.js	(from http://asianitbd.com/wp/eventtime/)
22:14:34	1078/1078	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a116d-436-5294e503e4780%22	http://asianitbd.com/wp/eventtime/wp-includes/js/comment-reply.min.js?ver=4.4.14	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-includes/js/comment-reply.mind47a.js	(from http://asianitbd.com/wp/eventtime/)
22:14:34	1403/1403	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a103c-57b-53232c7c6c740%22	http://asianitbd.com/wp/eventtime/wp-includes/js/wp-embed.min.js?ver=4.4.14	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-includes/js/wp-embed.mind47a.js	(from http://asianitbd.com/wp/eventtime/)
22:14:36	18688/18688	---MCZ	200	added ('OK')	application/javascript	etag:W/%22567eba-4900-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=4.11.1	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.minc422.js	(from http://asianitbd.com/wp/eventtime/)
22:14:37	42118/42118	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225a1438-a486-5294e504d89c0%22	http://asianitbd.com/wp/eventtime/wp-includes/fonts/dashicons.eot	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-includes/fonts/dashicons.eot	(from http://asianitbd.com/wp/eventtime/wp-includes/css/dashicons.min.css?ver=4.4.14)
22:14:38	12136/12136	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225a05ef-2f68-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.eot?5510888	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.eot	(from http://asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.1.5)
22:14:38	7536/7536	---M--	200	added ('OK')	font/woff	etag:%225a05ee-1d70-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.woff?5510888	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.woff	(from http://asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.1.5)
22:14:40	11968/11968	---M--	200	added ('OK')	font/ttf	etag:%225a05f1-2ec0-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.ttf?5510888	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.ttf	(from http://asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.1.5)
22:14:43	13691/13691	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a05f0-357b-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.svg?5510888	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.svg	(from http://asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.1.5)
22:14:43	326/326	---M--	200	added ('OK')	text/html	etag:%225a05e9-146-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/css/openhand.cur	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/css/openhand.html	(from http://asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.1.5)
22:14:44	326/326	---M--	200	added ('OK')	text/html	etag:%225a05ea-146-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/css/closedhand.cur	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/css/closedhand.html	(from http://asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.1.5)
22:14:45	933/933	---M--	200	added ('OK')	image/png	etag:%225a061e-3a5-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/assets/gridtile.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/assets/gridtile.png	(from http://asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.1.5)
22:14:45	931/931	---M--	200	added ('OK')	image/png	etag:%225a0621-3a3-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	(from http://asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.1.5)
22:14:46	938/938	---M--	200	added ('OK')	image/png	etag:%225a0610-3aa-53076043e01c0%22	http://asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	C:/Users/Saloni%20Arya/Desktop/finnal%20tp/asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	(from http://asianitbd.com/wp/eventtime/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.1.5)
